sale_id,customer_id,sale_date,amount
8378,29888,7/9/2025 15:06:00,631405.00
8379,29889,7/17/2025 15:35:00,502355.00
8380,29896,7/5/2025 16:50:00,559966.00
8381,29897,7/12/2025 17:37:00,488894.00
8382,29899,7/7/2025 12:54:00,514683.00
8383,29905,7/16/2025 12:08:00,547959.00
8384,29913,7/13/2025 22:13:00,361450.00
8385,29915,7/5/2025 18:37:00,589278.00
8386,29921,7/6/2025 13:38:00,423435.00
8387,29928,7/7/2025 13:46:00,499971.00
8388,29932,7/11/2025 9:26:00,555291.00
8389,29935,7/13/2025 10:30:00,473091.00
8390,29939,7/10/2025 9:25:00,459841.00
8391,29940,7/10/2025 16:24:00,397272.00
8392,29942,7/8/2025 8:52:00,535874.00
8393,29943,7/9/2025 16:59:00,548829.00
8394,29950,7/9/2025 13:22:00,655015.00
8395,29951,7/13/2025 19:55:00,647455.00
8396,29952,7/13/2025 10:29:00,457858.00
8397,29957,7/8/2025 14:45:00,394652.00
8398,29958,7/13/2025 11:32:00,361411.00
8399,29964,7/17/2025 9:55:00,361092.00
8400,29967,7/9/2025 9:15:00,547862.00
8401,29970,7/19/2025 10:36:00,422522.00
8402,29971,7/13/2025 17:20:00,408960.00
8403,29974,7/9/2025 15:19:00,433140.00
8404,29983,7/14/2025 13:29:00,606490.00
8405,29988,7/13/2025 20:45:00,582270.00
8406,29991,7/13/2025 14:42:00,543875.00
8407,29994,7/7/2025 10:36:00,627049.00
8408,29999,7/9/2025 15:18:00,479720.00
8409,30002,7/9/2025 14:19:00,369547.00
8410,30003,7/16/2025 11:25:00,432478.00
8411,30004,7/12/2025 12:18:00,579992.00
8412,30005,7/8/2025 9:59:00,427898.00
8413,30009,7/10/2025 4:48:00,363048.00
8414,30015,7/8/2025 9:47:00,533824.00
8415,30018,7/16/2025 17:06:00,509491.00
8416,30022,7/13/2025 18:29:00,539471.00
8417,30023,7/12/2025 17:20:00,589671.00
8418,30026,7/17/2025 11:01:00,649601.00
8419,30028,7/12/2025 8:13:00,387697.00
8420,30031,7/8/2025 11:45:00,645311.00
8421,30035,7/10/2025 17:22:00,579231.00
8422,30038,7/14/2025 11:00:00,528620.00
8423,30043,7/7/2025 16:12:00,524196.00
8424,30044,7/12/2025 17:56:00,541369.00
8425,30045,7/12/2025 13:53:00,476983.00
8426,30046,7/6/2025 21:17:00,414042.00
8427,30048,7/18/2025 19:09:00,444753.00
8428,30049,7/8/2025 10:16:00,451440.00
8429,30061,7/9/2025 11:21:00,600141.00
8430,30066,7/12/2025 10:51:00,620201.00
8431,30067,7/19/2025 18:03:00,543618.00
8432,30076,7/13/2025 11:08:00,561277.00
8433,30081,7/17/2025 16:26:00,595456.00
8434,30084,7/17/2025 8:42:00,653493.00
8435,30085,7/8/2025 16:09:00,615451.00
8436,30086,7/7/2025 8:20:00,653770.00
8437,30094,7/9/2025 17:09:00,388907.00
8438,30095,7/20/2025 11:09:00,636206.00
8439,30099,7/12/2025 18:14:00,460436.00
8440,30101,7/8/2025 15:17:00,628654.00
8441,30104,7/15/2025 23:00:00,570190.00
8442,30105,7/12/2025 15:48:00,473037.00
8443,30107,7/8/2025 11:23:00,562184.00
8444,30108,7/9/2025 10:45:00,397765.00
8445,30110,7/20/2025 17:00:00,407774.00
8446,30111,7/6/2025 12:45:00,402491.00
8447,30112,7/20/2025 11:24:00,486901.00
8448,30113,7/14/2025 8:04:00,627681.00
8449,30115,7/20/2025 8:43:00,638692.00
8450,30121,7/12/2025 9:36:00,544904.00
8451,30123,7/14/2025 14:15:00,576435.00
8452,30150,7/12/2025 16:13:00,433649.00
8453,30151,7/15/2025 7:06:00,450429.00
8454,30152,7/7/2025 15:21:00,514220.00
8455,30153,7/12/2025 6:06:00,567445.00
8456,30154,7/16/2025 17:33:00,485727.00
8457,30155,7/10/2025 16:33:00,610101.00
8458,30158,7/10/2025 12:40:00,447251.00
8459,30159,7/12/2025 12:38:00,498702.00
8460,30160,7/10/2025 17:24:00,379372.00
8461,30166,7/7/2025 12:24:00,476076.00
8462,30174,7/11/2025 10:44:00,381063.00
8463,30176,7/15/2025 22:58:00,569769.00
8464,30181,7/12/2025 10:49:00,458188.00
8465,30191,7/14/2025 10:45:00,514336.00
8466,30194,7/15/2025 11:25:00,365786.00
8467,30198,7/17/2025 16:54:00,518714.00
8468,30200,7/16/2025 10:06:00,410953.00
8469,30203,7/13/2025 18:27:00,376224.00
8470,30206,7/9/2025 8:27:00,389466.00
8471,30207,7/9/2025 21:47:00,471448.00
8472,30211,7/20/2025 16:23:00,447280.00
8473,30212,7/9/2025 14:27:00,628061.00
8474,30215,7/10/2025 18:42:00,477252.00
8475,30220,7/14/2025 14:59:00,507604.00
8476,30221,7/20/2025 17:42:00,410500.00
8477,30223,7/10/2025 17:07:00,644202.00
8478,30233,7/23/2025 12:31:00,499358.00
8479,30237,7/8/2025 15:05:00,571750.00
8480,30241,7/17/2025 18:26:00,369022.00
8481,30243,7/17/2025 18:45:00,431500.00
8482,30245,7/19/2025 11:42:00,441195.00
8483,30251,7/15/2025 11:59:00,652514.00
8484,30252,7/14/2025 12:58:00,544100.00
8485,30256,7/13/2025 20:09:00,627183.00
8486,30257,7/10/2025 10:50:00,589948.00
8487,30258,7/9/2025 15:34:00,581284.00
8488,30260,7/10/2025 17:00:00,499417.00
8489,30261,7/8/2025 15:27:00,414090.00
8490,30264,7/10/2025 14:25:00,601078.00
8491,30269,7/8/2025 13:53:00,447702.00
8492,30270,7/13/2025 17:35:00,420973.00
8493,30271,7/20/2025 13:23:00,410486.00
8494,30272,7/15/2025 13:05:00,400901.00
8495,30275,7/15/2025 17:05:00,369839.00
8496,30276,7/13/2025 16:20:00,575221.00
8497,30278,7/17/2025 17:10:00,592304.00
8498,30285,7/12/2025 12:13:00,499962.00
8499,30288,7/12/2025 12:04:00,533947.00
8500,30289,7/17/2025 8:27:00,389537.00
8501,30290,7/16/2025 14:22:00,602584.00
8502,30300,7/16/2025 11:18:00,650336.00
8503,30301,7/10/2025 19:39:00,609040.00
8504,30310,7/14/2025 7:29:00,453795.00
8505,30311,7/12/2025 7:38:00,543823.00
8506,30313,7/8/2025 17:03:00,488775.00
8507,30320,7/15/2025 9:08:00,473208.00
8508,30322,7/16/2025 9:39:00,377257.00
8509,30324,7/15/2025 10:23:00,574727.00
8510,30331,7/15/2025 12:53:00,401074.00
8511,30335,7/13/2025 11:46:00,488843.00
8512,30336,7/12/2025 8:19:00,622143.00
8513,30340,7/12/2025 17:06:00,586659.00
8514,30344,7/14/2025 12:39:00,406942.00
8515,30348,7/9/2025 8:30:00,394178.00
8516,30349,7/10/2025 13:33:00,643607.00
8517,30350,7/10/2025 11:36:00,592109.00
8518,30352,7/15/2025 16:33:00,421321.00
8519,30356,7/16/2025 17:36:00,516623.00
8520,30359,7/10/2025 15:28:00,547955.00
8521,30360,7/13/2025 15:49:00,543737.00
8522,30368,7/13/2025 16:12:00,556003.00
8523,30377,7/9/2025 16:33:00,437699.00
8524,30381,7/15/2025 11:02:00,428070.00
8525,30382,7/11/2025 21:06:00,484232.00
8526,30383,7/15/2025 12:22:00,403385.00
8527,30391,7/16/2025 11:10:00,569664.00
8528,30397,7/21/2025 15:02:00,565612.00
8529,30400,7/12/2025 10:23:00,576854.00
8530,30403,7/19/2025 9:21:00,530171.00
8531,30405,7/13/2025 15:56:00,651802.00
8532,30407,7/14/2025 9:52:00,399044.00
8533,30408,7/10/2025 15:31:00,583308.00
8534,30410,7/12/2025 10:56:00,636398.00
8535,30412,7/10/2025 15:05:00,470480.00
8536,30415,7/13/2025 18:25:00,569996.00
8537,30419,7/15/2025 9:12:00,440127.00
8538,30430,7/10/2025 13:00:00,474946.00
8539,30432,7/10/2025 19:40:00,418155.00
8540,30436,7/14/2025 5:18:00,567484.00
8541,30439,7/9/2025 19:53:00,626565.00
8542,30440,7/16/2025 21:24:00,396622.00
8543,30443,7/14/2025 10:07:00,537306.00
8544,30444,7/19/2025 20:28:00,598566.00
8545,30445,7/10/2025 14:09:00,425068.00
8546,30450,7/19/2025 13:15:00,529863.00
8547,30454,7/12/2025 11:11:00,543708.00
8548,30455,7/14/2025 9:45:00,600822.00
8549,30456,7/13/2025 7:56:00,398062.00
8550,30457,7/14/2025 12:41:00,424898.00
8551,30459,7/10/2025 14:54:00,378870.00
8552,30461,7/12/2025 10:59:00,535370.00
8553,30463,7/8/2025 14:42:00,375320.00
8554,30467,7/15/2025 17:12:00,364325.00
8555,30468,7/13/2025 17:22:00,445038.00
8556,30476,7/9/2025 12:14:00,445905.00
8557,30477,7/21/2025 14:10:00,479035.00
8558,30480,7/11/2025 16:05:00,396917.00
8559,30481,7/12/2025 17:35:00,421837.00
8560,30487,7/19/2025 17:57:00,563642.00
8561,30489,7/15/2025 12:40:00,408139.00
8562,30490,7/19/2025 11:31:00,570198.00
8563,30498,7/12/2025 13:33:00,372707.00
8564,30502,7/20/2025 10:55:00,380940.00
8565,30503,7/14/2025 9:38:00,450328.00
8566,30505,7/21/2025 20:19:00,609355.00
8567,30507,7/9/2025 8:12:00,540527.00
8568,30514,7/20/2025 19:09:00,394111.00
8569,30515,7/20/2025 10:33:00,508337.00
8570,30516,7/12/2025 10:13:00,541932.00
8571,30517,7/21/2025 10:41:00,453167.00
8572,30520,7/17/2025 14:44:00,374163.00
8573,30524,7/12/2025 16:50:00,546691.00
8574,30526,7/9/2025 9:37:00,371660.00
8575,30538,7/13/2025 15:49:00,581978.00
8576,30542,7/13/2025 17:51:00,510942.00
8577,30545,7/9/2025 12:01:00,492089.00
8578,30547,7/14/2025 12:04:00,621232.00
8579,30548,7/19/2025 14:55:00,413567.00
8580,30550,7/16/2025 14:06:00,548142.00
8581,30552,7/15/2025 9:45:00,374592.00
8582,30556,7/23/2025 11:50:00,373794.00
8583,30557,7/13/2025 21:57:00,480752.00
8584,30563,7/14/2025 17:48:00,502511.00
8585,30564,7/17/2025 10:27:00,636374.00
8586,30565,7/16/2025 2:11:00,458644.00
8587,30568,7/10/2025 15:19:00,656809.00
8588,30577,7/20/2025 15:24:00,412495.00
8589,30581,7/9/2025 15:21:00,537185.00
8590,30582,7/10/2025 11:45:00,576454.00
8591,30583,7/15/2025 16:52:00,503782.00
8592,30586,7/13/2025 15:56:00,471187.00
8593,30594,7/12/2025 17:56:00,452508.00
8594,30596,7/17/2025 10:31:00,658512.00
8595,30597,7/17/2025 11:23:00,642130.00
8596,30598,7/21/2025 17:32:00,505886.00
8597,30603,7/9/2025 13:30:00,446668.00
8598,30612,7/15/2025 1:37:00,392862.00
8599,30615,7/21/2025 14:30:00,559688.00
8600,30622,7/13/2025 12:42:00,585289.00
8601,30625,7/11/2025 20:53:00,515190.00
8602,30630,7/12/2025 17:46:00,457304.00
8603,30631,7/20/2025 8:31:00,619346.00
8604,30635,7/19/2025 16:27:00,511718.00
8605,30636,7/21/2025 14:33:00,441632.00
8606,30645,7/20/2025 6:18:00,576038.00
8607,30648,7/24/2025 8:33:00,448025.00
8608,30653,7/23/2025 13:20:00,601361.00
8609,30655,7/12/2025 7:43:00,429488.00
8610,30658,7/19/2025 3:17:00,482267.00
8611,30659,7/15/2025 4:14:00,640341.00
8612,30662,7/16/2025 17:17:00,427573.00
8613,30663,7/21/2025 10:47:00,516037.00
8614,30665,7/17/2025 10:46:00,618424.00
8615,30667,7/14/2025 15:30:00,390102.00
8616,30673,7/23/2025 15:44:00,364394.00
8617,30674,7/13/2025 16:52:00,462806.00
8618,30678,7/14/2025 8:47:00,451997.00
8619,30679,7/14/2025 20:56:00,388103.00
8620,30680,7/16/2025 1:05:00,410735.00
8621,30684,7/14/2025 12:32:00,420486.00
8622,30686,7/16/2025 11:55:00,424669.00
8623,30688,7/13/2025 9:26:00,649782.00
8624,30690,7/27/2025 14:33:00,449848.00
8625,30692,7/20/2025 10:49:00,604398.00
8626,30698,7/17/2025 17:03:00,514745.00
8627,30701,7/15/2025 19:17:00,392419.00
8628,30703,7/12/2025 10:25:00,404204.00
8629,30708,7/16/2025 11:13:00,405250.00
8630,30711,7/12/2025 3:57:00,507556.00
8631,30713,7/18/2025 5:00:00,640879.00
8632,30719,7/16/2025 16:27:00,605990.00
8633,30721,7/15/2025 13:11:00,407594.00
8634,30722,7/19/2025 7:59:00,584144.00
8635,30723,7/19/2025 11:30:00,642804.00
8636,30727,7/14/2025 11:59:00,444562.00
8637,30729,7/16/2025 12:30:00,564471.00
8638,30730,7/21/2025 16:22:00,534666.00
8639,30735,7/17/2025 10:21:00,410585.00
8640,30736,7/10/2025 18:46:00,533396.00
8641,30739,7/19/2025 16:56:00,584785.00
8642,30746,7/12/2025 18:05:00,484466.00
8643,30749,7/20/2025 10:08:00,628885.00
8644,30756,7/17/2025 13:02:00,501674.00
8645,30757,7/20/2025 11:46:00,606271.00
8646,30761,7/14/2025 10:59:00,522472.00
8647,30766,7/19/2025 11:20:00,429075.00
8648,30768,7/13/2025 9:34:00,515808.00
8649,30781,7/16/2025 11:06:00,657957.00
8650,30783,7/12/2025 17:14:00,552068.00
8651,30784,7/19/2025 15:20:00,526639.00
8652,30787,7/18/2025 11:51:00,595546.00
8653,30790,7/16/2025 11:37:00,412888.00
8654,30797,7/17/2025 15:48:00,501003.00
8655,30802,7/16/2025 17:08:00,659252.00
8656,30803,7/14/2025 17:36:00,548494.00
8657,30809,7/17/2025 17:39:00,398866.00
8658,30810,7/12/2025 9:18:00,481832.00
8659,30820,7/17/2025 17:22:00,505028.00
8660,30821,7/20/2025 17:38:00,482486.00
8661,30832,7/13/2025 13:25:00,614380.00
8662,30833,7/21/2025 16:17:00,511926.00
8663,30834,7/14/2025 9:43:00,470545.00
8664,30835,7/13/2025 14:41:00,372455.00
8665,30836,7/14/2025 17:41:00,378598.00
8666,30837,7/24/2025 1:42:00,652238.00
8667,30839,7/11/2025 5:57:00,473673.00
8668,30846,7/23/2025 9:59:00,379774.00
8669,30849,7/14/2025 10:34:00,586344.00
8670,30850,7/13/2025 16:26:00,440543.00
8671,30851,7/13/2025 16:42:00,563693.00
8672,30853,7/18/2025 10:32:00,562559.00
8673,30855,7/15/2025 4:02:00,536786.00
8674,30857,7/14/2025 14:46:00,596112.00
8675,30859,7/13/2025 14:21:00,408827.00
8676,30860,7/14/2025 11:03:00,604690.00
8677,30861,7/20/2025 8:45:00,552059.00
8678,30869,7/12/2025 14:23:00,385506.00
8679,30870,7/16/2025 18:18:00,462093.00
8680,30879,7/17/2025 10:09:00,577332.00
8681,30882,7/24/2025 8:54:00,519258.00
8682,30898,7/16/2025 9:38:00,414372.00
8683,30900,7/13/2025 15:00:00,407949.00
8684,30902,7/17/2025 17:40:00,654655.00
8685,30903,7/18/2025 7:37:00,552626.00
8686,30906,7/12/2025 17:43:00,448538.00
8687,30910,7/13/2025 12:49:00,494694.00
8688,30913,7/13/2025 11:27:00,643029.00
8689,30914,7/20/2025 17:03:00,660160.00
8690,30919,7/14/2025 15:04:00,435728.00
8691,30924,7/22/2025 16:27:00,656772.00
8692,30928,7/17/2025 2:19:00,526838.00
8693,30929,7/20/2025 11:27:00,587774.00
8694,30930,7/15/2025 15:07:00,634353.00
8695,30932,7/22/2025 14:12:00,379669.00
8696,30936,7/19/2025 13:03:00,376082.00
8697,30943,7/23/2025 13:32:00,371024.00
8698,30944,7/16/2025 12:50:00,399444.00
8699,30945,7/15/2025 11:13:00,599741.00
8700,30946,7/17/2025 16:24:00,396565.00
8701,30950,7/21/2025 12:04:00,395311.00
8702,30965,7/20/2025 9:53:00,474503.00
8703,30966,7/21/2025 19:01:00,463459.00
8704,30972,7/14/2025 11:10:00,422068.00
8705,30978,7/21/2025 12:40:00,491407.00
8706,30980,7/14/2025 12:01:00,534957.00
8707,30981,7/24/2025 14:25:00,565103.00
8708,30982,7/14/2025 9:28:00,634930.00
8709,30985,7/12/2025 15:54:00,363420.00
8710,30986,7/13/2025 12:39:00,420973.00
8711,30988,7/16/2025 13:05:00,545542.00
8712,30989,7/17/2025 12:43:00,583279.00
8713,30992,7/19/2025 12:35:00,450972.00
8714,30996,7/19/2025 9:27:00,501468.00
8715,30997,7/22/2025 9:45:00,450768.00
8716,31001,7/22/2025 15:20:00,485712.00
8717,31004,7/16/2025 15:02:00,546857.00
8718,31005,7/21/2025 17:11:00,654368.00
8719,31007,7/16/2025 10:40:00,624111.00
8720,31009,7/23/2025 14:58:00,488976.00
8721,31011,7/17/2025 17:34:00,373176.00
8722,31012,7/14/2025 17:11:00,434531.00
8723,31013,7/16/2025 8:08:00,374866.00
8724,31015,7/15/2025 1:08:00,533511.00
8725,31016,7/15/2025 18:36:00,462324.00
8726,31020,7/14/2025 19:35:00,575494.00
8727,31025,7/15/2025 14:05:00,413918.00
8728,31030,7/17/2025 9:20:00,511224.00
8729,31034,7/13/2025 4:16:00,653100.00
8730,31036,7/23/2025 18:17:00,417367.00
8731,31041,7/23/2025 14:51:00,602703.00
8732,31043,7/19/2025 11:29:00,649146.00
8733,31052,7/16/2025 18:45:00,492515.00
8734,31053,7/16/2025 13:03:00,406260.00
8735,31067,7/14/2025 14:33:00,638819.00
8736,31068,7/15/2025 11:34:00,522677.00
8737,31071,7/15/2025 13:47:00,559237.00
8738,31072,7/21/2025 2:00:00,595451.00
8739,31073,7/12/2025 13:35:00,563567.00
8740,31076,7/24/2025 10:09:00,578378.00
8741,31078,7/17/2025 10:51:00,500615.00
8742,31084,7/17/2025 11:27:00,483525.00
8743,31091,7/14/2025 15:32:00,651161.00
8744,31092,7/22/2025 16:24:00,421261.00
8745,31095,7/17/2025 12:03:00,540414.00
8746,31096,7/15/2025 16:51:00,367600.00
8747,31100,7/13/2025 14:53:00,540520.00
8748,31101,7/21/2025 18:14:00,461995.00
8749,31102,7/17/2025 16:22:00,475729.00
8750,31112,7/15/2025 13:08:00,435333.00
8751,31114,7/16/2025 9:36:00,660613.00
8752,31117,7/17/2025 10:44:00,415772.00
8753,31120,7/23/2025 12:16:00,537068.00
8754,31126,7/22/2025 9:11:00,471909.00
8755,31127,7/15/2025 16:17:00,484664.00
8756,31130,7/14/2025 16:57:00,405227.00
8757,31134,7/19/2025 19:44:00,569573.00
8758,31138,7/20/2025 12:42:00,653492.00
8759,31142,7/16/2025 3:22:00,410159.00
8760,31146,7/23/2025 20:31:00,373000.00
8761,31148,7/15/2025 11:51:00,453412.00
8762,31151,7/13/2025 13:45:00,645145.00
8763,31153,7/16/2025 14:51:00,461574.00
8764,31157,7/19/2025 11:53:00,650175.00
8765,31158,7/21/2025 15:59:00,427916.00
8766,31161,7/24/2025 10:59:00,571576.00
8767,31162,7/16/2025 15:39:00,398907.00
8768,31164,7/23/2025 11:33:00,540185.00
8769,31165,7/16/2025 16:08:00,564061.00
8770,31170,7/19/2025 14:10:00,410958.00
8771,31172,7/24/2025 1:39:00,545519.00
8772,31174,7/21/2025 23:51:00,366360.00
8773,31176,7/18/2025 1:08:00,608554.00
8774,31178,7/14/2025 19:54:00,633215.00
8775,31180,7/23/2025 16:21:00,522779.00
8776,31182,7/15/2025 17:46:00,457205.00
8777,31184,7/14/2025 15:05:00,498180.00
8778,31188,7/15/2025 13:45:00,448856.00
8779,31193,7/20/2025 12:05:00,432467.00
8780,31195,7/20/2025 8:10:00,397274.00
8781,31196,7/17/2025 17:45:00,479942.00
8782,31197,7/13/2025 17:51:00,454720.00
8783,31198,7/18/2025 8:32:00,534748.00
8784,31200,7/24/2025 16:05:00,455253.00
8785,31201,7/27/2025 8:54:00,451956.00
8786,31202,7/24/2025 13:06:00,485677.00
8787,31203,7/17/2025 14:56:00,522505.00
8788,31205,7/19/2025 13:26:00,450071.00
8789,31209,7/22/2025 16:01:00,556482.00
8790,31211,7/23/2025 3:02:00,399948.00
8791,31223,7/15/2025 7:28:00,648237.00
8792,31225,7/19/2025 14:00:00,649403.00
8793,31226,7/19/2025 14:48:00,637816.00
8794,31228,7/20/2025 11:15:00,611691.00
8795,31229,7/20/2025 10:55:00,614620.00
8796,31230,7/22/2025 15:18:00,457383.00
8797,31234,7/20/2025 9:19:00,582763.00
8798,31243,7/16/2025 15:10:00,601592.00
8799,31244,7/18/2025 16:54:00,560936.00
8800,31245,7/20/2025 11:41:00,611684.00
8801,31249,7/15/2025 10:55:00,377306.00
8802,31254,7/16/2025 17:47:00,506169.00
8803,31260,7/21/2025 18:43:00,424551.00
8804,31261,7/26/2025 10:16:00,506074.00
8805,31262,7/19/2025 16:58:00,396245.00
8806,31265,7/24/2025 11:32:00,588695.00
8807,31267,7/24/2025 15:45:00,536464.00
8808,31277,7/17/2025 2:36:00,603102.00
8809,31282,7/14/2025 11:43:00,563068.00
8810,31283,7/15/2025 15:53:00,413503.00
8811,31290,7/15/2025 2:54:00,363321.00
8812,31294,7/15/2025 12:56:00,609673.00
8813,31297,7/19/2025 10:07:00,563552.00
8814,31300,7/15/2025 16:22:00,553617.00
8815,31301,7/21/2025 12:05:00,593472.00
8816,31304,7/14/2025 11:34:00,607808.00
8817,31312,7/27/2025 12:08:00,613751.00
8818,31319,7/17/2025 8:42:00,518807.00
8819,31323,7/20/2025 14:17:00,419526.00
8820,31324,7/17/2025 20:20:00,546359.00
8821,31326,7/20/2025 10:38:00,579760.00
8822,31329,7/16/2025 13:26:00,659888.00
8823,31332,7/21/2025 9:39:00,410647.00
8824,31333,7/16/2025 16:41:00,503747.00
8825,31334,7/19/2025 14:45:00,538782.00
8826,31335,7/17/2025 7:20:00,394471.00
8827,31348,7/17/2025 2:47:00,560721.00
8828,31349,7/17/2025 14:48:00,410495.00
8829,31353,7/16/2025 20:39:00,566609.00
8830,31360,7/23/2025 9:04:00,482427.00
8831,31362,7/22/2025 17:11:00,366046.00
8832,31370,7/16/2025 11:47:00,567691.00
8833,31372,7/22/2025 9:06:00,519569.00
8834,31373,7/20/2025 17:44:00,446557.00
8835,31374,7/16/2025 17:59:00,616284.00
8836,31380,7/22/2025 10:08:00,619605.00
8837,31389,7/24/2025 15:32:00,650850.00
8838,31394,7/24/2025 10:05:00,501256.00
8839,31397,7/16/2025 2:51:00,480731.00
8840,31404,7/24/2025 19:41:00,394307.00
8841,31405,7/23/2025 11:11:00,401980.00
8842,31406,7/16/2025 10:52:00,607262.00
8843,31412,7/18/2025 0:16:00,411598.00
8844,31419,7/17/2025 14:31:00,476755.00
8845,31422,7/19/2025 11:32:00,631843.00
8846,31423,7/21/2025 10:48:00,422423.00
8847,31424,7/26/2025 14:47:00,402860.00
8848,31425,7/23/2025 16:23:00,399048.00
8849,31428,7/19/2025 13:04:00,389244.00
8850,31431,7/21/2025 18:19:00,560424.00
8851,31443,7/23/2025 15:26:00,372215.00
8852,31445,7/23/2025 9:43:00,450132.00
8853,31455,7/23/2025 13:16:00,633291.00
8854,31465,7/16/2025 8:12:00,400932.00
8855,31466,7/21/2025 16:00:00,570492.00
8856,31468,7/24/2025 11:19:00,448001.00
8857,31476,7/22/2025 8:45:00,367472.00
8858,31478,7/25/2025 16:21:00,660148.00
8859,31480,7/20/2025 14:00:00,643427.00
8860,31485,7/19/2025 16:12:00,537542.00
8861,31492,7/22/2025 14:43:00,552937.00
8862,31496,7/15/2025 17:06:00,542337.00
8863,31499,7/21/2025 18:44:00,472469.00
8864,31502,7/23/2025 15:11:00,597658.00
8865,31503,7/16/2025 11:48:00,392888.00
8866,31506,7/26/2025 9:44:00,420465.00
8867,31507,7/20/2025 12:17:00,436219.00
8868,31508,7/19/2025 7:52:00,367022.00
8869,31510,7/17/2025 10:10:00,627370.00
8870,31512,7/15/2025 9:08:00,612555.00
8871,31527,7/22/2025 16:57:00,547384.00
8872,31535,7/20/2025 13:56:00,582328.00
8873,31538,7/20/2025 16:28:00,607611.00
8874,31540,7/19/2025 16:40:00,390822.00
8875,31547,7/27/2025 20:48:00,554279.00
8876,31549,7/18/2025 1:05:00,550261.00
8877,31550,7/15/2025 13:40:00,649385.00
8878,31551,7/15/2025 11:14:00,391276.00
8879,31553,7/26/2025 17:35:00,372402.00
8880,31558,7/20/2025 16:34:00,608072.00
8881,31561,7/19/2025 9:17:00,545100.00
8882,31564,7/20/2025 13:25:00,404296.00
8883,31565,7/15/2025 12:07:00,515127.00
8884,31570,7/22/2025 18:56:00,473886.00
8885,31575,7/21/2025 19:09:00,366367.00
8886,31577,7/19/2025 15:48:00,386239.00
8887,31587,7/22/2025 10:30:00,584757.00
8888,31589,7/25/2025 23:00:00,545606.00
8889,31594,7/17/2025 18:44:00,637940.00
8890,31597,7/17/2025 14:48:00,659239.00
8891,31598,7/20/2025 9:55:00,544434.00
8892,31599,7/22/2025 9:09:00,378943.00
8893,31603,7/19/2025 10:16:00,375486.00
8894,31606,7/23/2025 9:27:00,380936.00
8895,31607,7/17/2025 16:48:00,407072.00
8896,31608,7/30/2025 8:59:00,627987.00
8897,31616,7/26/2025 0:19:00,498739.00
8898,31618,7/20/2025 12:42:00,631749.00
8899,31621,7/20/2025 15:07:00,538749.00
8900,31623,7/20/2025 8:26:00,443437.00
8901,31624,7/20/2025 13:44:00,383324.00
8902,31633,7/24/2025 12:41:00,617033.00
8903,31639,7/24/2025 9:55:00,531551.00
8904,31641,7/22/2025 22:19:00,429204.00
8905,31643,7/27/2025 13:41:00,461584.00
8906,31647,7/23/2025 13:11:00,441105.00
8907,31651,7/16/2025 12:12:00,616609.00
8908,31653,7/23/2025 12:38:00,378918.00
8909,31660,7/24/2025 12:04:00,366496.00
8910,31667,7/23/2025 16:30:00,430981.00
8911,31675,7/16/2025 8:38:00,435560.00
8912,31678,7/21/2025 8:22:00,644472.00
8913,31679,7/28/2025 12:11:00,511513.00
8914,31684,7/20/2025 16:19:00,558630.00
8915,31690,7/23/2025 15:08:00,570034.00
8916,31692,7/23/2025 17:01:00,455060.00
8917,31701,7/24/2025 14:36:00,424728.00
8918,31702,7/23/2025 17:30:00,655600.00
8919,31713,7/21/2025 8:00:00,507171.00
8920,31720,7/20/2025 16:43:00,546899.00
8921,31725,7/17/2025 17:12:00,420089.00
8922,31730,7/20/2025 17:32:00,400518.00
8923,31736,7/29/2025 11:45:00,467058.00
8924,31737,7/20/2025 11:26:00,370375.00
8925,31738,7/24/2025 14:34:00,561742.00
8926,31741,7/27/2025 2:51:00,399019.00
8927,31744,7/31/2025 14:04:00,372869.00
8928,31748,7/20/2025 12:59:00,587402.00
8929,31749,7/20/2025 2:45:00,631026.00
8930,31750,7/20/2025 14:07:00,475793.00
8931,31751,7/17/2025 11:24:00,478644.00
8932,31752,7/23/2025 9:24:00,641299.00
8933,31755,7/27/2025 20:49:00,584162.00
8934,31756,7/27/2025 16:50:00,612173.00
8935,31758,7/19/2025 16:18:00,390825.00
8936,31759,7/19/2025 19:40:00,483859.00
8937,31764,7/20/2025 10:36:00,363138.00
8938,31768,7/17/2025 17:42:00,548161.00
8939,31780,7/20/2025 16:27:00,640865.00
8940,31791,7/19/2025 17:29:00,367507.00
8941,31798,7/19/2025 11:25:00,366251.00
8942,31799,7/28/2025 11:32:00,445851.00
8943,31800,7/20/2025 14:23:00,637544.00
8944,31801,7/21/2025 13:33:00,514014.00
8945,31806,7/18/2025 9:03:00,544802.00
8946,31807,7/19/2025 18:22:00,475680.00
8947,31810,7/24/2025 15:32:00,428665.00
8948,31811,7/20/2025 1:15:00,411753.00
8949,31812,7/22/2025 9:58:00,627564.00
8950,31826,7/21/2025 14:12:00,387006.00
8951,31827,7/28/2025 15:10:00,643361.00
8952,31841,7/30/2025 12:15:00,559795.00
8953,31843,7/20/2025 14:31:00,603886.00
8954,31846,7/21/2025 11:20:00,659183.00
8955,31850,7/20/2025 11:18:00,500529.00
8956,31851,7/20/2025 17:05:00,366144.00
8957,31852,7/24/2025 9:47:00,398703.00
8958,31855,7/24/2025 16:33:00,461857.00
8959,31856,7/23/2025 11:31:00,647203.00
